,#cluster,Jaccard,cluster,time (s)
MOFA2_factors=9_cluster=8_seed=1,8,0.0,"                                             samples n_samples
1  {s_100, s_92, s_147, s_171, s_140, s_66, s_50,...        50
2  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        13
3  {s_190, s_169, s_74, s_191, s_101, s_119, s_73...        31
4  {s_32, s_25, s_26, s_16, s_54, s_72, s_122, s_...        28
5  {s_87, s_60, s_183, s_36, s_167, s_55, s_84, s...        18
6  {s_80, s_71, s_41, s_15, s_1, s_61, s_121, s_7...        16
7  {s_197, s_150, s_182, s_53, s_24, s_31, s_193,...        27",22.6932137012482
MOFA2_factors=9_cluster=7_seed=1,7,0.0,"                                             samples n_samples
1  {s_197, s_150, s_182, s_105, s_24, s_31, s_193...        25
2  {s_190, s_57, s_34, s_17, s_92, s_176, s_171, ...        25
3  {s_32, s_113, s_169, s_191, s_54, s_16, s_72, ...        37
4  {s_74, s_26, s_101, s_119, s_53, s_140, s_66, ...        58
5  {s_25, s_58, s_147, s_122, s_14, s_50, s_1, s_...        23
6  {s_87, s_60, s_36, s_167, s_55, s_48, s_84, s_...        18",22.9460034370422
MOFA2_factors=9_cluster=6_seed=1,6,0.0,"                                             samples n_samples
1  {s_32, s_113, s_169, s_191, s_54, s_16, s_55, ...        38
2  {s_197, s_150, s_182, s_105, s_24, s_31, s_193...        25
3  {s_34, s_17, s_92, s_167, s_176, s_130, s_171,...        34
4  {s_190, s_74, s_101, s_119, s_53, s_140, s_66,...        62
5  {s_25, s_26, s_58, s_147, s_122, s_14, s_50, s...        26",23.5105485916138
MOFA2_factors=9_cluster=5_seed=1,5,0.0,"                                             samples n_samples
1  {s_32, s_113, s_169, s_191, s_54, s_16, s_55, ...        37
2  {s_150, s_25, s_26, s_100, s_182, s_147, s_31,...        66
3  {s_190, s_34, s_17, s_92, s_167, s_176, s_130,...        41
4  {s_57, s_58, s_112, s_175, s_1, s_135, s_192, ...        20",23.7712976932526
MOFA2_factors=9_cluster=4_seed=1,4,0.0,"                                             samples n_samples
1  {s_197, s_150, s_74, s_25, s_26, s_101, s_182,...        74
2  {s_32, s_113, s_169, s_191, s_54, s_16, s_72, ...        43
3  {s_57, s_58, s_100, s_112, s_147, s_175, s_50,...        34",22.7365200519562
MOFA2_factors=8_cluster=10_seed=1,10,0.0,"                                             samples n_samples
1  {s_34, s_17, s_176, s_130, s_158, s_94, s_76, ...        21
2  {s_57, s_41, s_71, s_15, s_79, s_112, s_192, s...        11
3  {s_80, s_197, s_133, s_182, s_61, s_78, s_135,...        15
4  {s_21, s_32, s_59, s_189, s_25, s_26, s_16, s_...        18
5  {s_199, s_166, s_22, s_55, s_72, s_83, s_145, ...        14
6  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        13
7  {s_190, s_169, s_74, s_191, s_101, s_7, s_73, ...        28
8  {s_157, s_50, s_152, s_1, s_144, s_58, s_40, s...        17
9  {s_178, s_150, s_125, s_24, s_120, s_185, s_97...        16",20.779420375824
MOFA2_factors=8_cluster=9_seed=1,9,0.0,"                                             samples n_samples
1  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        13
2  {s_199, s_166, s_22, s_55, s_72, s_90, s_83, s...        16
3  {s_57, s_58, s_100, s_92, s_167, s_176, s_147,...        46
4  {s_197, s_150, s_125, s_24, s_120, s_97, s_103...        16
5  {s_32, s_25, s_26, s_16, s_54, s_122, s_14, s_...        22
6  {s_71, s_41, s_15, s_79, s_192, s_19, s_142, s...         8
7  {s_182, s_112, s_31, s_66, s_189, s_1, s_61, s...        23
8  {s_34, s_17, s_130, s_7, s_158, s_94, s_76, s_...        19",20.776451587677
MOFA2_factors=8_cluster=8_seed=1,8,0.0,"                                             samples n_samples
1  {s_197, s_150, s_182, s_119, s_24, s_53, s_193...        28
2  {s_57, s_34, s_17, s_89, s_176, s_130, s_35, s...        15
3  {s_110, s_113, s_117, s_129, s_4, s_160, s_187...        15
4  {s_71, s_41, s_15, s_170, s_61, s_100, s_47, s...        18
5  {s_32, s_169, s_191, s_54, s_16, s_72, s_83, s...        27
6  {s_25, s_26, s_58, s_147, s_122, s_14, s_50, s...        24
7  {s_87, s_60, s_183, s_36, s_167, s_55, s_48, s...        16",20.6230084896088
MOFA2_factors=8_cluster=7_seed=1,7,0.0,"                                             samples n_samples
1  {s_34, s_17, s_176, s_130, s_7, s_158, s_94, s...        25
2  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        13
3  {s_100, s_92, s_167, s_147, s_171, s_140, s_66...        61
4  {s_32, s_169, s_191, s_54, s_16, s_55, s_72, s...        32
5  {s_57, s_41, s_71, s_15, s_144, s_58, s_121, s...        17
6  {s_197, s_150, s_25, s_26, s_182, s_122, s_24,...        31",21.5508811473846
MOFA2_factors=8_cluster=6_seed=1,6,0.0,"                                             samples n_samples
1  {s_169, s_74, s_191, s_54, s_101, s_55, s_72, ...        37
2  {s_32, s_113, s_16, s_160, s_105, s_73, s_138,...        25
3  {s_57, s_41, s_71, s_15, s_100, s_77, s_79, s_...        15
4  {s_190, s_34, s_17, s_92, s_167, s_176, s_130,...        37
5  {s_197, s_150, s_182, s_26, s_119, s_53, s_24,...        62",20.6592650413513
MOFA2_factors=8_cluster=5_seed=1,5,0.0,"                                             samples n_samples
1  {s_32, s_169, s_191, s_54, s_55, s_72, s_122, ...        34
2  {s_113, s_16, s_160, s_105, s_73, s_138, s_65,...        20
3  {s_190, s_34, s_17, s_92, s_167, s_176, s_130,...        46
4  {s_197, s_150, s_74, s_25, s_26, s_101, s_182,...        68",21.0009851455688
MOFA2_factors=8_cluster=4_seed=1,4,0.0,"                                             samples n_samples
1  {s_32, s_113, s_169, s_191, s_54, s_16, s_72, ...        46
2  {s_190, s_34, s_17, s_92, s_167, s_55, s_176, ...        48
3  {s_197, s_150, s_74, s_25, s_26, s_101, s_182,...        73",20.4274094104767
MOFA2_factors=7_cluster=10_seed=1,10,0.0,"                                             samples n_samples
1  {s_100, s_140, s_66, s_189, s_29, s_37, s_42, ...        39
2  {s_25, s_26, s_58, s_147, s_122, s_14, s_50, s...        24
3  {s_169, s_74, s_191, s_101, s_119, s_53, s_73,...        25
4  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        13
5  {s_57, s_34, s_89, s_176, s_130, s_56, s_192, ...        13
6  {s_87, s_60, s_36, s_167, s_55, s_84, s_75, s_...        14
7  {s_71, s_41, s_15, s_79, s_112, s_19, s_126, s...         9
8  {s_190, s_17, s_92, s_171, s_177, s_163, s_116...        20
9  {s_197, s_150, s_182, s_24, s_31, s_193, s_65,...        25",18.8347826004028
MOFA2_factors=1_cluster=6_seed=2,6,0.0,"                                             samples n_samples
1  {s_197, s_150, s_25, s_26, s_54, s_182, s_55, ...        53
2  {s_32, s_169, s_74, s_191, s_16, s_101, s_72, ...        33
3  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        14
4  {s_57, s_41, s_71, s_15, s_99, s_58, s_89, s_1...        18
5  {s_190, s_92, s_167, s_158, s_31, s_140, s_50,...        54",13.0389425754547
MOFA2_factors=1_cluster=7_seed=2,7,0.0,"                                             samples n_samples
1  {s_34, s_17, s_100, s_112, s_130, s_147, s_171...        27
2  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        13
3  {s_32, s_169, s_74, s_191, s_16, s_101, s_72, ...        30
4  {s_190, s_92, s_167, s_158, s_140, s_50, s_189...        48
5  {s_57, s_41, s_71, s_15, s_99, s_58, s_89, s_1...        18
6  {s_150, s_54, s_55, s_122, s_119, s_53, s_24, ...        28",17.5473697185516
MOFA2_factors=1_cluster=8_seed=2,8,0.0,"                                             samples n_samples
1  {s_54, s_55, s_122, s_119, s_53, s_24, s_69, s...        22
2  {s_197, s_150, s_25, s_26, s_7, s_14, s_146, s...        26
3  {s_182, s_31, s_189, s_29, s_8, s_163, s_131, ...        23
4  {s_34, s_17, s_100, s_112, s_130, s_147, s_171...        26
5  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        13
6  {s_190, s_92, s_167, s_158, s_140, s_50, s_1, ...        42
7  {s_57, s_41, s_71, s_15, s_99, s_58, s_89, s_1...        18",20.4472279548645
MOFA2_factors=3_cluster=8_seed=2,8,0.0,"                                             samples n_samples
1  {s_57, s_34, s_17, s_89, s_176, s_130, s_35, s...        13
2  {s_32, s_25, s_54, s_16, s_72, s_122, s_14, s_...        24
3  {s_58, s_147, s_175, s_50, s_1, s_40, s_192, s...        20
4  {s_182, s_26, s_100, s_112, s_31, s_189, s_61,...        24
5  {s_197, s_150, s_129, s_120, s_138, s_11, s_97...        18
6  {s_167, s_55, s_7, s_158, s_83, s_118, s_155, ...        20
7  {s_190, s_92, s_171, s_140, s_66, s_146, s_125...        55",20.940571308136
MOFA2_factors=5_cluster=6_seed=2,6,0.0,"                                             samples n_samples
1  {s_57, s_99, s_34, s_58, s_89, s_176, s_130, s...        16
2  {s_32, s_113, s_169, s_191, s_16, s_160, s_105...        21
3  {s_25, s_54, s_55, s_72, s_147, s_122, s_14, s...        41
4  {s_197, s_150, s_74, s_182, s_26, s_101, s_119...        60
5  {s_190, s_17, s_92, s_167, s_171, s_7, s_158, ...        42",26.1372907161713
MOFA2_factors=5_cluster=5_seed=2,5,0.0,"                                             samples n_samples
1  {s_190, s_34, s_17, s_92, s_167, s_176, s_130,...        45
2  {s_197, s_150, s_25, s_26, s_182, s_24, s_31, ...        63
3  {s_57, s_58, s_100, s_112, s_147, s_175, s_1, ...        27
4  {s_113, s_74, s_169, s_191, s_16, s_101, s_160...        33",23.7819707393646
MOFA2_factors=5_cluster=4_seed=2,4,0.0,"                                             samples n_samples
1  {s_190, s_101, s_92, s_167, s_55, s_7, s_158, ...        56
2  {s_197, s_150, s_25, s_26, s_100, s_182, s_112...        74
3  {s_57, s_34, s_17, s_58, s_176, s_130, s_171, ...        26",25.3013062477112
MOFA2_factors=4_cluster=10_seed=2,10,0.0,"                                             samples n_samples
1  {s_32, s_25, s_26, s_16, s_54, s_122, s_14, s_...        20
2  {s_110, s_113, s_129, s_4, s_160, s_18, s_105,...        10
3  {s_190, s_100, s_92, s_171, s_140, s_66, s_146...        51
4  {s_57, s_34, s_17, s_89, s_176, s_130, s_35, s...        14
5  {s_71, s_41, s_15, s_79, s_112, s_192, s_19, s...         9
6  {s_197, s_150, s_182, s_24, s_31, s_193, s_65,...        26
7  {s_58, s_147, s_175, s_50, s_1, s_40, s_135, s...        19
8  {s_199, s_166, s_22, s_55, s_72, s_90, s_83, s...        14
9  {s_169, s_74, s_191, s_101, s_119, s_53, s_73,...        21",24.6527056694031
MOFA2_factors=4_cluster=9_seed=2,9,0.0,"                                             samples n_samples
1  {s_190, s_100, s_92, s_171, s_140, s_66, s_146...        54
2  {s_71, s_41, s_15, s_47, s_77, s_79, s_112, s_...        12
3  {s_80, s_157, s_50, s_1, s_144, s_58, s_40, s_...        15
4  {s_110, s_113, s_129, s_4, s_160, s_18, s_105,...        10
5  {s_32, s_25, s_26, s_16, s_54, s_72, s_122, s_...        25
6  {s_197, s_150, s_182, s_53, s_24, s_31, s_193,...        29
7  {s_169, s_74, s_191, s_101, s_119, s_73, s_69,...        21
8  {s_167, s_55, s_7, s_158, s_118, s_155, s_48, ...        19",21.5095744132996
MOFA2_factors=4_cluster=8_seed=2,8,0.0,"                                             samples n_samples
1  {s_110, s_113, s_129, s_4, s_160, s_18, s_105,...        10
2  {s_197, s_150, s_182, s_24, s_31, s_193, s_65,...        27
3  {s_57, s_41, s_71, s_15, s_144, s_58, s_100, s...        18
4  {s_190, s_92, s_167, s_147, s_7, s_171, s_140,...        63
5  {s_34, s_17, s_176, s_130, s_158, s_94, s_76, ...        19
6  {s_32, s_25, s_26, s_16, s_54, s_122, s_14, s_...        27
7  {s_199, s_166, s_22, s_55, s_72, s_90, s_83, s...        16",16.1761047840118
MOFA2_factors=4_cluster=7_seed=2,7,0.0,"                                             samples n_samples
1  {s_169, s_191, s_54, s_55, s_72, s_83, s_132, ...        30
2  {s_32, s_110, s_113, s_117, s_129, s_16, s_4, ...        18
3  {s_57, s_58, s_100, s_112, s_147, s_175, s_192...        23
4  {s_25, s_26, s_182, s_122, s_14, s_31, s_50, s...        26
5  {s_190, s_74, s_101, s_92, s_167, s_171, s_7, ...        62
6  {s_34, s_17, s_176, s_130, s_158, s_94, s_76, ...        20",16.3309719562531
MOFA2_factors=4_cluster=4_seed=2,4,0.0,"                                             samples n_samples
1  {s_190, s_57, s_34, s_17, s_58, s_92, s_167, s...        55
2  {s_197, s_150, s_182, s_100, s_112, s_31, s_14...        65
3  {s_32, s_169, s_191, s_25, s_26, s_54, s_55, s...        45",25.147736787796
MOFA2_factors=3_cluster=10_seed=2,10,0.0,"                                             samples n_samples
1  {s_150, s_182, s_53, s_24, s_31, s_193, s_125,...        22
2            {s_197, s_71, s_61, s_19, s_174, s_126}         6
3  {s_25, s_26, s_16, s_54, s_140, s_66, s_146, s...        40
4  {s_113, s_74, s_169, s_191, s_101, s_160, s_11...        22
5  {s_87, s_60, s_36, s_167, s_55, s_84, s_75, s_...        18
6  {s_110, s_129, s_52, s_138, s_4, s_97, s_18, s...        13
7  {s_21, s_32, s_199, s_152, s_6, s_22, s_166, s...        18
8  {s_190, s_17, s_92, s_171, s_177, s_9, s_44, s...        26
9  {s_58, s_100, s_112, s_147, s_175, s_50, s_1, ...        23",17.8965485095978
MOFA2_factors=2_cluster=5_seed=3,5,0.0,"                                             samples n_samples
1  {s_197, s_150, s_25, s_26, s_100, s_182, s_112...        67
2  {s_190, s_169, s_74, s_191, s_54, s_101, s_92,...        56
3  {s_60, s_183, s_36, s_55, s_48, s_84, s_35, s_...        17
4  {s_32, s_113, s_16, s_160, s_105, s_53, s_193,...        26",23.9510824680328
MOFA2_factors=3_cluster=7_seed=2,7,0.0,"                                             samples n_samples
1  {s_32, s_113, s_169, s_191, s_54, s_16, s_55, ...        34
2  {s_34, s_58, s_167, s_176, s_130, s_147, s_171...        27
3  {s_190, s_17, s_92, s_7, s_94, s_76, s_132, s_...        31
4  {s_74, s_101, s_160, s_119, s_24, s_53, s_73, ...        27
5  {s_197, s_150, s_182, s_105, s_31, s_138, s_65...        22
6  {s_21, s_80, s_50, s_152, s_1, s_25, s_26, s_4...        15",20.1543869972229
MOFA2_factors=1_cluster=9_seed=2,9,0.0,"                                             samples n_samples
1  {s_197, s_150, s_25, s_26, s_7, s_14, s_146, s...        26
2  {s_32, s_169, s_74, s_191, s_16, s_101, s_72, ...        25
3  {s_34, s_17, s_100, s_112, s_130, s_147, s_171...        26
4  {s_57, s_41, s_71, s_15, s_99, s_58, s_89, s_1...        18
5                    {s_4, s_160, s_105, s_23, s_52}         5
6  {s_110, s_113, s_117, s_129, s_166, s_187, s_1...        13
7  {s_182, s_31, s_189, s_29, s_8, s_163, s_131, ...        23
8  {s_190, s_92, s_167, s_158, s_140, s_50, s_1, ...        42",20.8832371234894
MOFA2_factors=3_cluster=5_seed=2,5,0.0,"                                             samples n_samples
1  {s_32, s_54, s_58, s_55, s_72, s_147, s_122, s...        40
2  {s_197, s_100, s_112, s_31, s_1, s_61, s_135, ...        21
3  {s_190, s_57, s_191, s_34, s_17, s_92, s_167, ...        47
4  {s_150, s_25, s_26, s_182, s_119, s_24, s_140,...        62",22.1497750282288
MOFA2_factors=3_cluster=4_seed=2,4,0.0,"                                             samples n_samples
1  {s_32, s_113, s_25, s_16, s_72, s_122, s_14, s...        33
2  {s_190, s_169, s_74, s_191, s_54, s_101, s_92,...        55
3  {s_57, s_34, s_17, s_58, s_167, s_55, s_176, s...        45",18.9279153347015
MOFA2_factors=2_cluster=10_seed=2,10,0.0,"                                             samples n_samples
1  {s_87, s_60, s_183, s_34, s_36, s_17, s_84, s_...        17
2  {s_191, s_167, s_72, s_7, s_199, s_124, s_3, s...        23
3      {s_132, s_55, s_145, s_23, s_83, s_198, s_38}         7
4  {s_129, s_52, s_138, s_97, s_105, s_103, s_193...        10
5  {s_190, s_92, s_147, s_171, s_140, s_50, s_40,...        47
6  {s_57, s_58, s_100, s_176, s_112, s_94, s_175,...        20
7  {s_169, s_74, s_54, s_16, s_101, s_122, s_14, ...        24
8  {s_32, s_110, s_113, s_117, s_166, s_22, s_4, ...        13
9  {s_150, s_25, s_26, s_182, s_53, s_24, s_66, s...        27",18.5055348873138
MOFA2_factors=2_cluster=9_seed=2,9,0.0,"                                             samples n_samples
1  {s_197, s_150, s_25, s_26, s_182, s_119, s_53,...        37
2           {s_129, s_160, s_105, s_138, s_45, s_52}         6
3  {s_87, s_60, s_183, s_36, s_84, s_75, s_35, s_...        11
4  {s_32, s_113, s_74, s_169, s_16, s_101, s_73, ...        19
5  {s_100, s_147, s_171, s_140, s_50, s_189, s_40...        40
6  {s_57, s_99, s_34, s_17, s_58, s_89, s_176, s_...        16
7  {s_132, s_191, s_55, s_72, s_90, s_83, s_124, ...        16
8  {s_71, s_41, s_15, s_1, s_121, s_47, s_77, s_7...        15",16.9871845245361
MOFA2_factors=2_cluster=8_seed=2,8,0.0,"                                             samples n_samples
1  {s_190, s_92, s_167, s_7, s_199, s_3, s_51, s_...        29
2  {s_100, s_147, s_171, s_140, s_50, s_40, s_29,...        39
3  {s_71, s_41, s_15, s_1, s_61, s_121, s_47, s_7...        17
4  {s_197, s_129, s_52, s_120, s_138, s_105, s_10...        12
5  {s_32, s_113, s_74, s_169, s_191, s_54, s_101,...        31
6  {s_57, s_99, s_34, s_17, s_58, s_89, s_176, s_...        16
7  {s_60, s_36, s_55, s_84, s_75, s_158, s_118, s...        11",16.7325735092163
MOFA2_factors=2_cluster=7_seed=2,7,0.0,"                                             samples n_samples
1  {s_169, s_191, s_101, s_55, s_72, s_83, s_132,...        25
2  {s_57, s_99, s_34, s_58, s_89, s_176, s_130, s...        15
3  {s_190, s_17, s_92, s_167, s_147, s_7, s_171, ...        37
4  {s_100, s_112, s_1, s_135, s_9, s_102, s_194, ...        21
5  {s_32, s_110, s_113, s_117, s_129, s_178, s_4,...        18
6  {s_197, s_150, s_182, s_24, s_31, s_193, s_65,...        26",19.057296037674
MOFA2_factors=2_cluster=6_seed=2,6,0.0,"                                             samples n_samples
1  {s_100, s_112, s_1, s_61, s_135, s_9, s_102, s...        23
2  {s_197, s_110, s_129, s_52, s_120, s_4, s_138,...        18
3  {s_190, s_57, s_34, s_17, s_58, s_92, s_167, s...        39
4  {s_150, s_25, s_26, s_182, s_122, s_14, s_119,...        58
5  {s_55, s_7, s_158, s_118, s_131, s_155, s_48, ...        19",23.4827675819397
MOFA2_factors=2_cluster=5_seed=2,5,0.0,"                                             samples n_samples
1  {s_197, s_182, s_100, s_112, s_31, s_1, s_61, ...        30
2  {s_191, s_167, s_55, s_72, s_7, s_158, s_83, s...        36
3  {s_190, s_74, s_25, s_26, s_54, s_101, s_92, s...        71
4  {s_57, s_34, s_17, s_58, s_176, s_130, s_147, ...        28",23.6096403598785
MOFA2_factors=2_cluster=4_seed=2,4,0.0,"                                             samples n_samples
1  {s_150, s_25, s_26, s_16, s_182, s_122, s_14, ...        76
2  {s_190, s_34, s_17, s_58, s_92, s_167, s_176, ...        55
3  {s_32, s_113, s_74, s_169, s_191, s_54, s_101,...        42",21.9547514915466
MOFA2_factors=1_cluster=10_seed=2,10,0.0,"                                             samples n_samples
1  {s_54, s_55, s_122, s_119, s_53, s_24, s_69, s...        22
2  {s_197, s_150, s_25, s_26, s_14, s_146, s_66, ...        22
3  {s_182, s_7, s_31, s_29, s_8, s_131, s_155, s_...        20
4       {s_71, s_15, s_89, s_192, s_142, s_88, s_99}         7
5  {s_100, s_147, s_171, s_118, s_1, s_177, s_127...        32
6  {s_57, s_34, s_17, s_58, s_176, s_112, s_130, ...        19
7  {s_190, s_92, s_167, s_158, s_140, s_50, s_189...        35
8                    {s_4, s_160, s_105, s_23, s_52}         5
9  {s_32, s_169, s_74, s_191, s_16, s_101, s_72, ...        25",20.7146770954132
MOFA2_factors=2_cluster=4_seed=3,4,0.0,"                                             samples n_samples
1  {s_197, s_150, s_160, s_105, s_53, s_24, s_193...        26
2  {s_25, s_26, s_100, s_182, s_112, s_31, s_140,...        62
3  {s_190, s_57, s_34, s_17, s_58, s_92, s_167, s...        52",22.9195327758789
MOFA2_factors=4_cluster=8_seed=3,8,0.0,"                                             samples n_samples
1  {s_25, s_26, s_182, s_122, s_14, s_31, s_50, s...        29
2  {s_57, s_41, s_71, s_15, s_79, s_112, s_192, s...        11
3  {s_60, s_183, s_34, s_36, s_17, s_89, s_84, s_...        16
4  {s_190, s_100, s_92, s_171, s_7, s_140, s_66, ...        60
5  {s_58, s_167, s_147, s_158, s_175, s_118, s_85...        19
6  {s_32, s_169, s_191, s_54, s_16, s_55, s_72, s...        27
7  {s_197, s_150, s_74, s_101, s_119, s_24, s_53,...        24",20.870903968811
MOFA2_factors=2_cluster=6_seed=3,6,0.0,"                                             samples n_samples
1  {s_32, s_113, s_74, s_169, s_191, s_54, s_101,...        34
2  {s_190, s_34, s_17, s_92, s_167, s_130, s_147,...        43
3  {s_110, s_129, s_52, s_138, s_4, s_160, s_97, ...        14
4  {s_25, s_26, s_16, s_122, s_14, s_119, s_24, s...        58
5  {s_197, s_150, s_182, s_100, s_112, s_31, s_1,...        37",23.9078226089478
MOFA2_factors=4_cluster=4_seed=4,4,0.0,"                                             samples n_samples
1  {s_32, s_113, s_169, s_191, s_54, s_16, s_72, ...        46
2  {s_57, s_58, s_100, s_112, s_147, s_175, s_50,...        30
3  {s_190, s_34, s_17, s_92, s_167, s_55, s_176, ...        56",23.0002703666687
MOFA2_factors=5_cluster=10_seed=4,10,0.0,"                                             samples n_samples
1  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        13
2  {s_71, s_170, s_61, s_47, s_77, s_112, s_135, ...        12
3  {s_190, s_169, s_74, s_191, s_101, s_119, s_73...        30
4  {s_87, s_60, s_183, s_36, s_167, s_55, s_84, s...        15
5  {s_197, s_150, s_182, s_24, s_53, s_193, s_65,...        25
6  {s_41, s_15, s_58, s_79, s_56, s_192, s_142, s...         9
7  {s_57, s_34, s_17, s_89, s_177, s_176, s_130, ...        14
8  {s_59, s_32, s_199, s_54, s_16, s_22, s_6, s_1...        18
9  {s_100, s_92, s_171, s_140, s_66, s_29, s_37, ...        41",22.5468604564667
MOFA2_factors=5_cluster=9_seed=4,9,0.0,"                                             samples n_samples
1  {s_190, s_92, s_167, s_147, s_7, s_171, s_140,...        59
2  {s_87, s_60, s_183, s_34, s_36, s_58, s_84, s_...        18
3  {s_110, s_113, s_129, s_4, s_160, s_18, s_105,...        10
4  {s_32, s_25, s_26, s_16, s_54, s_122, s_14, s_...        26
5  {s_69, s_0, s_74, s_117, s_132, s_169, s_101, ...        18
6  {s_57, s_17, s_89, s_177, s_176, s_35, s_192, ...        13
7  {s_199, s_166, s_22, s_55, s_72, s_90, s_83, s...        14
8  {s_71, s_41, s_15, s_1, s_61, s_100, s_47, s_7...        18",24.4098372459412
MOFA2_factors=5_cluster=8_seed=4,8,0.0,"                                             samples n_samples
1  {s_57, s_41, s_71, s_15, s_144, s_121, s_77, s...        16
2  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        14
3  {s_169, s_74, s_191, s_54, s_101, s_55, s_7, s...        31
4  {s_60, s_183, s_36, s_17, s_89, s_84, s_176, s...        15
5  {s_197, s_150, s_182, s_119, s_24, s_53, s_31,...        26
6  {s_190, s_100, s_92, s_171, s_140, s_66, s_146...        49
7  {s_34, s_58, s_167, s_130, s_147, s_158, s_175...        20",21.412570476532
MOFA2_factors=5_cluster=7_seed=4,7,0.0,"                                             samples n_samples
1  {s_57, s_41, s_71, s_15, s_79, s_112, s_192, s...        11
2  {s_197, s_150, s_25, s_26, s_182, s_24, s_31, ...        34
3  {s_34, s_17, s_58, s_167, s_176, s_130, s_147,...        35
4  {s_169, s_74, s_191, s_101, s_119, s_53, s_193...        22
5  {s_190, s_100, s_92, s_140, s_66, s_146, s_29,...        57
6  {s_32, s_54, s_16, s_55, s_72, s_122, s_14, s_...        31",22.5057413578033
MOFA2_factors=5_cluster=5_seed=4,5,0.0,"                                             samples n_samples
1  {s_169, s_74, s_191, s_54, s_55, s_83, s_73, s...        29
2  {s_197, s_182, s_100, s_112, s_31, s_50, s_1, ...        30
3  {s_190, s_150, s_101, s_92, s_119, s_53, s_24,...        64
4  {s_32, s_113, s_25, s_26, s_16, s_72, s_160, s...        33",23.0901455879211
MOFA2_factors=5_cluster=4_seed=4,4,0.0,"                                             samples n_samples
1  {s_197, s_150, s_74, s_25, s_26, s_101, s_182,...        73
2  {s_190, s_34, s_17, s_92, s_167, s_55, s_176, ...        48
3  {s_32, s_113, s_169, s_191, s_54, s_16, s_72, ...        46",22.9858510494232
MOFA2_factors=4_cluster=10_seed=4,10,0.0,"                                             samples n_samples
1  {s_32, s_169, s_191, s_54, s_72, s_83, s_199, ...        24
2  {s_25, s_26, s_16, s_182, s_122, s_24, s_65, s...        22
3  {s_80, s_157, s_50, s_152, s_1, s_144, s_40, s...        16
4  {s_197, s_71, s_150, s_170, s_61, s_100, s_47,...        18
5  {s_57, s_34, s_17, s_89, s_177, s_176, s_130, ...        14
6  {s_190, s_92, s_167, s_171, s_140, s_66, s_146...        55
7  {s_69, s_132, s_74, s_178, s_101, s_125, s_120...        16
8  {s_110, s_113, s_117, s_129, s_4, s_160, s_159...        13
9  {s_41, s_15, s_58, s_79, s_56, s_192, s_142, s...         9",25.0886282920837
MOFA2_factors=4_cluster=9_seed=4,9,0.0,"                                             samples n_samples
1  {s_197, s_150, s_182, s_24, s_31, s_193, s_65,...        26
2  {s_32, s_25, s_26, s_16, s_54, s_72, s_122, s_...        23
3  {s_57, s_183, s_34, s_17, s_89, s_176, s_130, ...        15
4  {s_71, s_41, s_15, s_79, s_112, s_192, s_19, s...         9
5  {s_169, s_74, s_191, s_101, s_119, s_53, s_73,...        20
6  {s_190, s_100, s_92, s_171, s_140, s_66, s_146...        52
7  {s_110, s_113, s_129, s_4, s_160, s_18, s_105,...        11
8  {s_167, s_55, s_7, s_158, s_83, s_118, s_199, ...        25",23.6314995288849
MOFA2_factors=4_cluster=8_seed=4,8,0.0,"                                             samples n_samples
1  {s_71, s_41, s_15, s_47, s_77, s_79, s_112, s_...        12
2  {s_190, s_100, s_92, s_171, s_140, s_66, s_146...        51
3  {s_169, s_74, s_191, s_54, s_101, s_119, s_83,...        30
4  {s_167, s_55, s_7, s_158, s_118, s_155, s_48, ...        19
5  {s_32, s_110, s_113, s_129, s_16, s_6, s_166, ...        15
6  {s_57, s_34, s_17, s_89, s_176, s_130, s_35, s...        15
7  {s_25, s_58, s_72, s_147, s_122, s_14, s_199, ...        26",23.2101309299469
MOFA2_factors=4_cluster=7_seed=4,7,0.0,"                                             samples n_samples
1  {s_197, s_150, s_182, s_26, s_53, s_24, s_31, ...        35
2  {s_110, s_113, s_129, s_4, s_160, s_18, s_105,...        10
3  {s_190, s_92, s_167, s_147, s_171, s_140, s_66...        59
4  {s_169, s_74, s_191, s_101, s_119, s_73, s_69,...        23
5  {s_32, s_25, s_54, s_16, s_55, s_72, s_122, s_...        30
6  {s_57, s_58, s_100, s_112, s_175, s_1, s_135, ...        20",20.4049212932587
MOFA2_factors=4_cluster=6_seed=4,6,0.0,"                                             samples n_samples
1  {s_32, s_113, s_169, s_191, s_54, s_16, s_55, ...        31
2  {s_197, s_150, s_182, s_160, s_105, s_24, s_19...        24
3  {s_34, s_17, s_167, s_176, s_130, s_171, s_7, ...        32
4  {s_57, s_100, s_112, s_31, s_61, s_135, s_192,...        22
5  {s_190, s_74, s_101, s_92, s_119, s_53, s_73, ...        64",22.894425868988
