,#cluster,Jaccard,cluster,time (s)
moCluster_m=3_cluster=8,8,0.9277777777777778,"                                             samples n_samples
1  {s_86, s_181, s_58, s_72, s_94, s_33, s_63, s_...        11
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...        89
4  {s_165, s_11, s_193, s_76, s_82, s_137, s_88, ...        18
5  {s_160, s_184, s_77, s_20, s_13, s_5, s_110, s...        14
6           {s_157, s_38, s_22, s_169, s_116, s_136}         6
7  {s_46, s_55, s_26, s_144, s_194, s_197, s_24, ...        10",2.98744344711304
MOFA2_factors=8_cluster=4_seed=0,4,0.9243014944769331,"                                             samples n_samples
1  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
2  {s_77, s_11, s_13, s_76, s_88, s_110, s_22, s_...        40
3  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",51.8276057243347
MOFA2_factors=5_cluster=4_seed=0,4,0.9243014944769331,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30",16.8151595592499
MOFA2_factors=9_cluster=4_seed=3,4,0.9243014944769331,"                                             samples n_samples
1  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
3  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30",22.4023478031158
MOFA2_factors=1_cluster=4_seed=3,4,0.9243014944769331,"                                             samples n_samples
1  {s_77, s_13, s_110, s_22, s_136, s_190, s_178,...        22
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",12.7877604961395
MOFA2_factors=7_cluster=4_seed=4,4,0.9243014944769331,"                                             samples n_samples
1  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",19.075296163559
MOFA2_factors=10_cluster=4_seed=3,4,0.9243014944769331,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
2  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30
3  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50",24.0175058841705
moCluster_m=8_cluster=7,7,0.9111111111111111,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_147, s_41, s_168, s...        91
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        43
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
4  {s_77, s_13, s_110, s_22, s_136, s_178, s_157,...        20
5  {s_46, s_55, s_26, s_144, s_194, s_197, s_24, ...        10
6  {s_30, s_142, s_97, s_39, s_117, s_28, s_65, s...         9",1.13194752931595
MOFA2_factors=5_cluster=5_seed=4,5,0.9074074074074074,"                                             samples n_samples
1  {s_46, s_55, s_26, s_144, s_194, s_197, s_24, ...        10
2  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
3  {s_77, s_13, s_110, s_22, s_136, s_178, s_157,...        20
4  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",17.0698997974396
MOFA2_factors=4_cluster=7_seed=4,7,0.9074074074074074,"                                             samples n_samples
1  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
2  {s_157, s_38, s_20, s_13, s_5, s_110, s_22, s_...        13
3  {s_1, s_78, s_114, s_105, s_109, s_21, s_111, ...        17
4     {s_160, s_184, s_77, s_57, s_102, s_178, s_67}         7
5  {s_46, s_55, s_26, s_144, s_194, s_197, s_24, ...        10
6  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",16.1508915424347
MOFA2_factors=7_cluster=4_seed=2,4,0.9074074074074074,"                                             samples n_samples
1  {s_46, s_55, s_26, s_144, s_194, s_197, s_24, ...        10
2  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
3  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",45.9951684474945
MOFA2_factors=6_cluster=7_seed=4,7,0.9074074074074074,"                                             samples n_samples
1  {s_141, s_35, s_118, s_106, s_145, s_171, s_13...        24
2  {s_176, s_99, s_105, s_111, s_143, s_170, s_93...        19
3  {s_46, s_55, s_26, s_144, s_194, s_197, s_24, ...        10
4  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
5  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
6  {s_77, s_13, s_110, s_22, s_136, s_178, s_157,...        20",18.1052725315094
NMF_W_randomState=4_k=4,4,0.9053203997648442,"                                             samples n_samples
0  {s_11, s_13, s_76, s_88, s_110, s_22, s_119, s...        27
1  {s_160, s_46, s_184, s_144, s_55, s_26, s_194,...        14
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...        91
3  {s_141, s_35, s_145, s_182, s_106, s_171, s_11...        50",6.058496713638306
moCluster_m=10_cluster=6,6,0.895906432748538,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
2  {s_73, s_125, s_105, s_115, s_111, s_152, s_35...        14
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
4  {s_77, s_13, s_110, s_22, s_136, s_178, s_157,...        20
5  {s_141, s_118, s_106, s_182, s_171, s_176, s_1...        36",1.70467486381531
MOFA2_factors=8_cluster=4_seed=4,4,0.8943191311612364,"                                             samples n_samples
1  {s_77, s_13, s_110, s_22, s_141, s_35, s_118, ...        70
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",21.6056976318359
moCluster_m=4_cluster=4,4,0.8943191311612364,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
2  {s_77, s_13, s_110, s_22, s_141, s_35, s_118, ...        70
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",16.3017091751099
MOFA2_factors=2_cluster=5_seed=3,5,0.8915343915343915,"                                             samples n_samples
1  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
2  {s_160, s_157, s_77, s_38, s_20, s_13, s_184, ...        16
3  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
4  {s_46, s_55, s_26, s_144, s_194, s_197, s_22, ...        14",14.5980160236359
moCluster_m=8_cluster=4,4,0.8869395711500976,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_110, s_147, s...       120
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",1.13724284569422
moCluster_m=10_cluster=4,4,0.8869395711500976,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_110, s_147, s...       120
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",1.71025274197261
moCluster_m=5_cluster=4,4,0.8869395711500976,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_110, s_147, s...       120
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",35.4392533302307
moCluster_m=3_cluster=4,4,0.8869395711500976,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_110, s_147, s...       120
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",2.95056414604187
moCluster_m=9_cluster=4,4,0.8869395711500976,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_110, s_147, s...       120
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",1.42856401999791
moCluster_m=7_cluster=4,4,0.8869395711500976,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_110, s_147, s...       120
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",53.6350719928741
moCluster_m=6_cluster=4,4,0.8869395711500976,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_110, s_147, s...       120
2  {s_141, s_35, s_118, s_106, s_145, s_171, s_18...        50
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",43.9370098114014
NMF_H_randomState=3_k=4,4,0.8865740740740741,"                                             samples n_samples
0  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
1  {s_46, s_105, s_144, s_55, s_185, s_194, s_21,...        16
2  {s_141, s_35, s_145, s_118, s_176, s_114, s_11...        19
3  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",6.151071071624756
MOFA2_factors=2_cluster=10_seed=0,10,0.8810916179337231,"                                             samples n_samples
1           {s_143, s_141, s_35, s_118, s_145, s_73}         6
2                               {s_129, s_44, s_105}         3
3  {s_125, s_69, s_140, s_59, s_152, s_100, s_74,...        11
4  {s_84, s_130, s_115, s_99, s_170, s_90, s_54, ...        14
5  {s_56, s_78, s_114, s_109, s_21, s_111, s_171,...        16
6  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
7  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
8  {s_184, s_157, s_77, s_38, s_13, s_194, s_110,...        13
9  {s_160, s_46, s_20, s_55, s_26, s_144, s_5, s_...        12",14.6126782894135
MOFA2_factors=3_cluster=6_seed=0,6,0.8810916179337231,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
2  {s_56, s_105, s_140, s_176, s_152, s_100, s_17...        14
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
4  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30
5  {s_182, s_99, s_132, s_59, s_170, s_49, s_125,...        19",15.1090140342712
MOFA2_factors=2_cluster=5_seed=0,5,0.8810916179337231,"                                             samples n_samples
1  {s_141, s_35, s_118, s_145, s_176, s_114, s_10...        22
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
4  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30",14.6436624526978
MOFA2_factors=7_cluster=5_seed=3,5,0.8810916179337231,"                                             samples n_samples
1  {s_145, s_106, s_176, s_132, s_114, s_111, s_1...        24
2  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
3  {s_141, s_35, s_118, s_182, s_99, s_105, s_143...        26
4  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",20.0515244007111
moCluster_m=5_cluster=6,6,0.8810916179337231,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
2  {s_118, s_106, s_145, s_99, s_132, s_59, s_170...        20
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
4  {s_77, s_13, s_110, s_22, s_136, s_178, s_157,...        20
5  {s_141, s_35, s_182, s_176, s_114, s_105, s_11...        30",35.596727848053
MOFA2_factors=3_cluster=4_seed=4,4,0.8810916179337231,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
2  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
3  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30",15.0940108299255
MOFA2_factors=4_cluster=5_seed=3,5,0.8810916179337231,"                                             samples n_samples
1  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
2  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30
3  {s_1, s_78, s_114, s_105, s_109, s_21, s_111, ...        17
4  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",16.4048228263855
MOFA2_factors=2_cluster=5_seed=2,5,0.8810916179337231,"                                             samples n_samples
1  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
3  {s_141, s_35, s_118, s_145, s_176, s_114, s_10...        22
4  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",14.5442702770233
MOFA2_factors=7_cluster=4_seed=0,4,0.8810916179337231,"                                             samples n_samples
1  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",18.8970308303833
MOFA2_factors=2_cluster=5_seed=1,5,0.8810916179337231,"                                             samples n_samples
1  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
3  {s_106, s_182, s_99, s_132, s_59, s_170, s_74,...        28
4  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30",14.8141512870789
MOFA2_factors=3_cluster=7_seed=2,7,0.8810916179337231,"                                             samples n_samples
1  {s_125, s_84, s_130, s_115, s_69, s_99, s_161,...        18
2  {s_56, s_140, s_152, s_100, s_173, s_74, s_42,...        10
3  {s_78, s_114, s_109, s_21, s_111, s_171, s_143...        16
4           {s_105, s_122, s_148, s_106, s_176, s_1}         6
5  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
6  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",15.3437006473541
MOFA2_factors=9_cluster=10_seed=1,10,0.8810916179337231,"                                             samples n_samples
1  {s_78, s_105, s_109, s_111, s_122, s_170, s_93...         8
2  {s_125, s_115, s_69, s_152, s_35, s_54, s_145,...        10
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
4  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
5  {s_143, s_141, s_44, s_49, s_99, s_176, s_73, ...         8
6  {s_114, s_21, s_59, s_90, s_173, s_74, s_106, ...         9
7  {s_184, s_38, s_20, s_5, s_150, s_169, s_116, ...         9
8  {s_84, s_56, s_130, s_140, s_161, s_100, s_154...        15
9  {s_160, s_157, s_77, s_13, s_110, s_22, s_61, ...        11",22.6601431369781
MOFA2_factors=4_cluster=5_seed=2,5,0.8810916179337231,"                                             samples n_samples
1  {s_141, s_35, s_118, s_145, s_176, s_114, s_10...        20
2  {s_106, s_182, s_99, s_132, s_59, s_170, s_74,...        30
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
4  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",17.1973652839661
MOFA2_factors=5_cluster=6_seed=2,6,0.8810916179337231,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
2  {s_1, s_84, s_56, s_140, s_111, s_161, s_122, ...        13
3  {s_114, s_109, s_69, s_21, s_59, s_90, s_152, ...        16
4  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
5  {s_141, s_35, s_145, s_105, s_143, s_170, s_44...        21",17.0752301216125
MOFA2_factors=7_cluster=7_seed=1,7,0.8810916179337231,"                                             samples n_samples
1  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
2  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30
3  {s_78, s_105, s_109, s_69, s_111, s_152, s_170...        16
4             {s_56, s_35, s_118, s_12, s_129, s_73}         6
5  {s_141, s_106, s_182, s_99, s_132, s_114, s_14...        19
6  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20",19.1793880462646
MOFA2_factors=6_cluster=5_seed=2,5,0.8810916179337231,"                                             samples n_samples
1  {s_141, s_118, s_106, s_145, s_171, s_99, s_13...        28
2  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
3  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
4  {s_35, s_182, s_176, s_105, s_111, s_143, s_12...        22",18.0217645168304
NMF_H_randomState=2_k=4,4,0.8810916179337231,"                                             samples n_samples
0  {s_46, s_144, s_197, s_106, s_55, s_24, s_74, ...        21
1  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
2  {s_141, s_35, s_145, s_182, s_118, s_176, s_13...        27
3  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100",5.625710487365723
MOFA2_factors=9_cluster=4_seed=4,4,0.8810916179337231,"                                             samples n_samples
1  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
3  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30",56.2670323848724
MOFA2_factors=8_cluster=7_seed=2,7,0.8810916179337231,"                                             samples n_samples
1  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        30
2  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
3  {s_125, s_84, s_115, s_140, s_161, s_122, s_35...        13
4  {s_114, s_109, s_21, s_171, s_173, s_74, s_23,...        11
5  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
6  {s_78, s_69, s_111, s_152, s_90, s_170, s_154,...        13",21.6054382324219
MOFA2_factors=3_cluster=6_seed=3,6,0.8810916179337231,"                                             samples n_samples
1  {s_56, s_105, s_140, s_176, s_152, s_100, s_17...        14
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       100
3  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
4  {s_78, s_114, s_109, s_21, s_111, s_171, s_122...        17
5  {s_182, s_99, s_132, s_59, s_170, s_49, s_125,...        19",15.3988778591156
MOFA2_factors=10_cluster=4_seed=4,4,0.8777353173913882,"                                             samples n_samples
1  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
2  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       101
3  {s_46, s_77, s_144, s_13, s_197, s_110, s_22, ...        29",1.03277806838353
NMF_W_randomState=1_k=5,5,0.8777353173913882,"                                             samples n_samples
0  {s_16, s_70, s_80, s_18, s_39, s_147, s_41, s_...       101
1  {s_11, s_76, s_88, s_119, s_190, s_121, s_165,...        20
2  {s_73, s_56, s_161, s_44, s_145, s_138, s_12, ...         9
3                         {s_194, s_46, s_75, s_131}         4
4  {s_114, s_55, s_197, s_143, s_152, s_154, s_17...         8",15.92084813117981
